id,project_id,name,initial_investment,operating_costs,expected_revenue,duration_months,roi,project_date
proj_191,project_id:03,Project 191,141039.24904892547,"[6551.981499450454, 5057.3692952095325, 4547.112981102069, 6864.104232245943, 4081.344468472542, 6846.127831907237, 6118.920298874031, 6607.665714601248, 4039.7679395338146, 4424.289680567873, 5859.243904448435, 6329.376009757893, 6004.257453744485, 4292.249436516459, 6062.468738451329, 5090.99769949989, 6706.13997967493, 6882.681542083583, 4477.682478304445, 4880.962157067428, 4424.008986734822, 5780.68530786818, 5015.530010032126, 4248.05292765663, 5493.303714114467, 6244.761179401479, 4272.337955105055, 5677.193955297465, 4506.079586807664, 4267.791535243183, 4986.833720930132, 6488.801764373017, 5085.787651226641, 6782.808566460673, 4732.923063667008, 4192.465439100344]","[11146.286434545742, 11286.592193153305, 11315.625227455464, 9878.374999019743, 9262.01644880707, 10449.717334163386, 9776.71193830567, 8051.53990973178, 11070.36411774105, 8034.650117940004, 8974.479319192322, 11979.174601726243, 10131.637845482333, 9004.78259116923, 10018.110509254991, 8791.499256511932, 8663.86359729013, 9211.935466573395, 11920.643107289798, 10749.474247734925, 10647.3955048869, 10009.587371100706, 11973.121812553469, 10781.593807008001, 9557.6465512032, 9196.805819547199, 8920.079191168887, 11847.902865467673, 10565.795934404834, 9557.382175286564, 9744.157695956606, 11744.115154896279, 11251.858705441766, 11154.646850264564, 9923.12201653883, 11614.878128575088]",36,23.57089343364196,2023-06-07 12:14:32.007154
proj_464,project_id:03,Project 464,57680.83424732411,"[4540.405235792712, 6479.018616678263, 6240.605555556049, 4576.478396276945, 5452.107595060187, 4388.572214581382, 4986.977512658641, 5134.201909488927, 5715.074583351203, 6001.574122020701, 5434.7350763954055, 6518.584264205829, 4451.668615377541, 4415.901886089158, 5612.229383267299, 6269.218995058487, 6655.258980534492, 5762.516977723264, 5401.5300208227245, 5468.866632645591, 4373.222852875613, 6522.475011318587, 5196.438083790899, 4439.4035294304695, 5068.614587151322]","[11128.45659981348, 10902.864082809681, 10363.836570834892, 8143.522985711358, 10132.389790645477, 11468.733126838066, 11667.539509836824, 8792.769464582236, 11616.748085182693, 11697.91662079835, 10377.866256146495, 9668.282119208889, 9762.308501580772, 10141.60382806771, 8234.05992234764, 8397.19643920151, 9881.679047052543, 11824.39365889929, 10121.820033662048, 8202.163600057098, 10532.135724144544, 8110.567852696348, 8104.26336966675, 10764.984432350642, 8132.151288642649]",25,96.01757455141438,2023-06-07 12:14:32.016193
proj_757,project_id:03,Project 757,53403.76843518777,"[6406.592665151427, 5905.803288053181, 4603.644335225108, 4508.230070593925, 5545.8731380466315, 5686.0059119250545, 4744.941504371439, 6046.139435724846, 5725.7493840645675, 4446.478384241681, 5614.551004125464, 6404.359259374207, 6910.026606587664, 6528.129668595939, 6595.208511572964, 6040.285381526441, 5591.731718138992, 6578.767468502469, 5965.235110769667, 5463.151440357984, 4392.6339047202, 4828.144255142535, 6728.669412927445, 6738.288748572928, 5445.871540578525, 4049.6547642802475]","[8881.51049005006, 10746.795497952467, 11177.024798836785, 9478.11772342095, 11600.791197354958, 8819.58927340433, 8621.969815942139, 10892.581586693768, 9405.041513101703, 9756.830933226887, 8692.186496097836, 10329.65616499867, 9404.912670604466, 9808.554658486359, 10312.085128623541, 11200.065677326917, 10960.902464453055, 9056.203812879572, 9347.615446153888, 11754.659663053677, 11503.604362011996, 8543.928955164427, 11791.772048949188, 9890.08175468606, 8354.407453191745, 10556.403023824656]",26,112.33169309940271,2023-06-09 12:14:32.024232
proj_957,project_id:03,Project 957,105141.49305085535,"[4796.837508156992, 6303.519849680623, 4774.005082241496, 4179.501503522706, 6389.636594936549, 4922.52557268194, 6285.141824593526, 6238.27517050753, 6476.533721564707, 5131.590979633411, 6307.9276508686935, 5948.562473012555, 5210.52060382564, 4090.49106346055, 4099.867186969603, 4731.207804716618, 5513.607770800675, 4422.397469446283, 4948.504221512655, 6060.700743972694, 6551.009686909709, 5890.7792311713565, 6736.272051251279, 6318.263705070287, 4927.7882942818915, 4517.113638912997, 5562.696189990549, 4827.368881271107, 5317.618281947124, 6770.449934450453, 4963.120427773301, 6846.134588026046, 4894.292455744484, 5344.308251458403, 5544.557153170998]","[11732.008633345853, 8169.437871292583, 11214.440094211377, 8843.43495083502, 9375.094601612971, 8624.627912983056, 10738.037853526454, 10882.88448528645, 11723.646913474337, 8673.495424081151, 10405.027098974793, 9529.211106377834, 9090.634101127423, 9760.233151660454, 10856.208405849233, 11526.421304205309, 8320.915890213691, 10435.557314618627, 8913.239794338691, 8279.599901803305, 8759.378006333332, 8149.661800167315, 11749.12037411618, 8706.499827414844, 10134.94130000856, 11787.930747942584, 8757.680991304902, 9957.770911969434, 10124.895184358022, 11541.044744635896, 8636.045439784435, 8521.456100448513, 9307.458956919172, 11246.987831963848, 8277.697672749182]",35,43.53001346424353,2023-06-12 12:14:32.035801
proj_17,project_id:03,Project 17,66592.93885569215,"[4565.501827491746, 4712.091694451388, 5555.920675699591, 6253.8229165095145, 4158.758885033799, 4364.007218076199, 5379.0543029452965, 5315.525413297401, 6613.261141577088, 4541.276441138954, 6075.231543746969, 4558.26863599353]","[8792.805244505633, 8698.035462968212, 9547.849372023296, 9772.521755158381, 10342.005984728943, 10396.355773145355, 9599.606481485707, 9844.709667824822, 11086.629650915638, 9090.66857224657, 8093.684731559294, 11819.599127970865]",12,-17.421047826498338,2023-06-13 12:14:32.003156
proj_793,project_id:03,Project 793,98136.76706802742,"[5516.326089114578, 5864.83169724368, 6046.6901866811895, 6403.8674913704735, 6396.583345896319, 5998.794379058314, 5779.78172461866, 5156.776682263654, 4254.772713940854, 6115.333555129222, 4768.130850774447, 4647.1111097415205, 6025.322976860501, 5538.475580654592, 6530.6266580373085, 4762.576412933142, 6721.858083186499, 5399.571638319091, 5195.071183755334, 4353.09081705071, 4872.974480487621, 6935.177916940116, 6846.150029038379, 4315.712278884806, 4106.062391218824, 6430.666156074436, 6327.684500741176, 5328.35613702917, 4746.121702411341, 4510.378864851642, 5132.52793365592, 5000.755762295938, 4897.661315431394]","[9771.85477624077, 11999.016863300203, 9464.514661030102, 11884.362571235713, 9693.771211855135, 11131.559814188657, 11395.874598148019, 11768.241951646793, 10902.592813120256, 11447.53489265472, 8949.519426837602, 9427.09064642098, 8988.361841696273, 10098.362094469492, 9706.55302140521, 11851.202721088039, 11789.898876164483, 8866.59396522089, 9642.824747846773, 9350.897559704681, 10514.546405319505, 10562.332033344088, 10447.99723333136, 10568.884087123308, 10236.00968106015, 9726.142866532553, 9900.673648135715, 9952.349386715641, 9455.695441497935, 11877.493401037416, 9105.698284854634, 10932.10005207391, 8900.256421992484]",33,62.41108211881339,2023-06-13 12:14:32.025191
proj_754,project_id:03,Project 754,130242.1218131384,"[4818.283135790318, 4077.4290271414875, 4607.322704416004, 6243.464577394585, 4180.969353790325, 5804.35488786328, 6869.03613469972, 5988.725620296127, 5692.974481330388, 4098.8218962498495, 5993.079416263154, 6051.035737421783, 6724.212215430012, 5491.565083444174, 4481.797292085471, 6039.286827835436, 4921.4915473648325, 5138.740692500536, 6232.782627937084, 6756.761483320586, 5869.217669109209, 6801.830789699641, 4678.503447596013, 5833.155281451995, 6268.1356014821195, 6879.510087698078, 4491.927444781849, 6929.214364820288, 5005.957301110239, 4382.879864974991, 4591.903974491831, 5940.86092961833, 5590.020307623613, 6240.256455663721]","[10382.243833596393, 11842.660730490436, 10332.411696316678, 9543.400822896368, 8362.674957850248, 8348.584113662915, 8759.207023083132, 9554.898505948524, 11745.021180879015, 11576.808201737236, 8518.354766303097, 9629.657736651876, 9973.423268982595, 11468.962596083498, 11015.558270554262, 9176.446320642106, 10467.858597653652, 9359.964045001752, 8622.074997659112, 8268.505220261957, 11636.151229328427, 8058.86885429333, 9723.7042700576, 8251.719054183153, 8037.133480329959, 8101.614400927926, 8303.26217959077, 9687.630663753724, 10657.880948199863, 8762.327900039752, 11610.907841317365, 10368.605029054073, 9075.204547230649, 11207.492809267802]",34,8.04163036672612,2023-06-17 12:14:32.024232
proj_895,project_id:03,Project 895,97984.7582694065,"[5064.599657841223, 5008.69984559346, 6830.8019230483005, 4056.4499063268186, 4618.054885727351, 5593.826901154795, 6685.833848120902, 4955.889439564933, 4714.835197289211, 4725.882803692603, 4106.824552221116, 5881.407840376455, 5170.958793175005, 5220.073019382258, 5851.118936669205, 6363.137682069436]","[8417.526380264148, 10935.58744823552, 10203.933964205698, 11124.695708490206, 8733.725298412039, 8141.450729047645, 8939.059545025366, 8780.56262355184, 11704.576613430141, 11418.50350597602, 8069.265474129466, 9143.269738272968, 9954.468165551096, 8177.281922544113, 11688.632662458353, 10203.238985560192]",16,-27.75674014699951,2023-06-18 12:14:32.031785
proj_550,project_id:03,Project 550,50026.28630671937,"[4249.188435454866, 5710.3014369343955, 5853.905521214763, 6455.801780580712, 4947.535060603308, 4343.228140178521, 6012.26626163776, 6756.223151779366, 5258.078801010983, 4629.0825761614815, 6120.305101642849, 5124.0028319298335, 4638.952730631743, 4387.190964786451, 6678.611933822345]","[11760.773684227186, 8129.498910235428, 9627.99424945705, 11258.339877940158, 10065.206805682148, 10728.378758857569, 10377.21443086808, 11392.753130476209, 9390.84248883518, 9442.345038261594, 9476.518809898169, 10171.460144772576, 10843.301075231651, 11614.702067189384, 8763.921996813755]",15,43.68161630003356,2023-06-19 12:14:32.018226
proj_967,project_id:03,Project 967,55599.59083869585,"[6321.568086895259, 6553.994126009617, 4339.244863841123, 4602.645919975199, 4147.5495250723525, 4565.661073252903, 5167.800489833348, 6740.143253886567, 5868.968551809382, 5803.772775927737, 6965.902305430414, 6980.745147044171, 6895.543929158418, 4413.6328201646265, 5474.991357230938, 5156.670410821547, 6846.122608679827, 4502.6559120346565, 4519.469977307005, 6821.437886326983, 4215.460825873984, 6198.558218365958, 4807.138458245003, 4410.56400869782, 6471.743518475774, 6671.897868128843, 4250.62149236688, 6102.240951605321, 6960.74423068304, 5288.611217891438, 5789.823509421516, 5775.930993840971, 5149.726055631766, 5205.544237341287]","[8138.468857796828, 11900.902702672814, 11303.525353734733, 10308.064031057436, 8793.35640078856, 9900.832020015505, 8084.397708566371, 10600.915588573269, 10871.179111619607, 11842.433091825922, 9319.12413777315, 9950.429673236578, 9080.975121104295, 9656.702045541058, 9857.053476130852, 9170.843425998413, 11916.845309896311, 10407.909732109278, 8343.279076244897, 9160.929875318925, 8819.459655876924, 11514.124736464832, 11834.116510339121, 9346.86254207687, 9137.284946317164, 9166.403641935634, 11182.8201996887, 9950.253651471896, 8643.665830800284, 11782.212935543412, 10927.96203974646, 8826.923448489702, 8221.200597182456, 10365.675800662375]",34,166.8005365357621,2023-06-20 12:14:32.036743
proj_805,project_id:03,Project 805,61607.69819345177,"[4633.903549802927, 5120.240873670601, 4860.858966413783, 4203.217939784725, 4964.088928354751, 6728.222623948136, 4841.0733286125915, 4527.514038377896, 5333.559844763594, 6702.358396509966, 5863.129508270815, 6768.718086560806, 5927.936121262734, 5813.731106388812, 4006.5838759746894, 6443.852881584869, 5804.888931231262, 4596.320610681178, 4956.262851648064, 6372.328874941144, 6333.705472006257, 5824.1230239643355, 5591.798827782339, 4784.425378215548, 6087.21904082393, 4486.353040707148, 5436.580349888503, 5066.255624432622, 4650.158707103069, 4956.66489644235, 5140.5968692809165, 6711.35995482842]","[10691.890581683769, 10053.234438669595, 8328.02957441719, 8260.38563871549, 11195.155568159953, 11572.907941819018, 11298.947295516966, 8171.248709356634, 9647.939545221223, 8562.231758370226, 10006.745083028845, 9767.401239952056, 10689.791217886508, 9398.899900634953, 10159.850034240962, 9930.17299244377, 11475.986915089434, 10635.891085176749, 10250.648955624949, 8280.294599646573, 8385.646463735346, 10412.497893222388, 11627.132339968633, 8465.322259516437, 8318.140057351731, 9177.997303133821, 11594.99335077466, 11731.49190703802, 8504.059163067608, 9807.830966149168, 11261.922725924342, 11038.838180657742]",32,135.6288214276532,2023-06-21 12:14:32.026235
proj_181,project_id:03,Project 181,128176.410086386,"[4204.286903777415, 5982.918383563163, 4147.592247688593, 6471.272561604897, 4139.731954016937, 6265.716251284126, 6721.210893448375, 6747.035863932428, 5199.452339524923, 6122.540731383264, 4547.245434370712, 5483.3765864320685, 6617.479999132322, 4586.223512023473, 5291.353093898301, 5115.428630098078, 4413.420530677006, 5614.537628678211, 5993.972902767467, 5475.78912944847, 5960.633501757637, 6612.819218103665, 5407.67281830089, 4986.1564124682, 5165.164047507624, 4033.215243739703, 5865.891091416095]","[9102.340251351603, 11626.463372460443, 9598.14601425191, 10961.589036921076, 9542.093665445389, 11566.926681265242, 9698.70328948173, 8199.53809651482, 9558.267268900794, 8503.317540382417, 11307.604808411787, 8167.577425725333, 8085.25462565818, 9978.767802553932, 8330.054103424976, 8829.888025980645, 11933.499878862953, 8640.732754946983, 11387.892846457638, 8318.490825584708, 9199.322372897346, 8231.419862115861, 10242.082064031685, 9459.082197964619, 11833.797992455844, 11855.922180218677, 10115.842232061674]",27,-8.639601291406386,2023-06-22 12:14:32.007154
proj_63,project_id:03,Project 63,127966.73170497788,"[5609.909274438426, 4738.605224006426, 4190.932669059213, 6085.069381170511, 6722.408659907503, 4011.27377720206, 5920.896402414687, 4953.547203511504, 6855.371143892184, 4273.954721753636, 5145.37993751622, 6643.9816182094055, 6303.834039784293, 4378.545884812368, 6649.417785379113, 6412.7333245808895]","[11614.387585718314, 10921.40860528564, 9156.968473629162, 8908.915812691645, 9794.116485660008, 9080.382574103118, 8300.626668504263, 8244.868356314855, 11902.843377254869, 9041.97477969525, 9278.914577265527, 10265.744811261466, 9424.61032236761, 9747.758928979812, 10993.539776686906, 10697.181695152416]",16,-46.487355838073185,2023-06-26 12:14:32.004155
proj_93,project_id:03,Project 93,146592.35611768957,"[4430.7872509006975, 5538.210402908708, 4998.2844876746585, 4046.9996711078998, 5486.027615766527, 4726.178773859016, 6263.932057592621, 4505.668108719613, 6256.595938800229, 6499.46377886681, 4250.829215329141, 4011.5945909516827, 5032.683289450831, 4805.63759486561, 6029.189548496814, 4346.050040637195, 4622.985583698358]","[9232.780593307609, 9825.358721155604, 10088.310998329143, 8882.318050943128, 9303.639114123582, 10575.348759279183, 10837.49382673243, 8391.153132046018, 10127.891652404209, 8927.51194609073, 11231.542075086962, 8907.459829121726, 9656.323389021936, 8653.546047835542, 9745.695237412432, 8390.61164128919, 8237.651616825226]",17,-48.726167808480895,2023-06-26 12:14:32.005155
proj_606,project_id:03,Project 606,78159.56914619012,"[5117.8632561777895, 4235.234430992292, 4115.938804819333, 5854.430154125379, 4607.796763294216, 4916.167525332834, 6239.575856885471, 5846.589682089899, 6836.1733891438835, 4734.44930034707, 6857.360209076191, 4007.36713370687, 4767.635767356993, 4181.002114681905, 6625.514175427121, 5452.763951944401, 4210.127285953988, 5671.909597748866, 6924.596246919065, 6518.047330908734, 4671.246994021205, 4341.204535915262, 6540.372826831412, 5225.148894071427, 6842.353643892632, 4510.427205801575, 4310.505896810347, 6630.563970063985, 5306.5852186210095]","[8815.419250980063, 9191.335554572684, 11825.57308599266, 9244.529855944593, 10242.901978916947, 10715.737517720721, 11737.801890306244, 8258.150849352365, 8378.192154392917, 11027.68296026168, 10886.789453174068, 9008.064784397226, 8772.24894770167, 9408.401392112917, 9325.810651584048, 8319.189458311861, 10537.700486364978, 11316.451321715183, 11909.784403643991, 10416.59722395167, 9500.837566038605, 8663.217547329295, 10563.119820205558, 10654.564986533762, 8763.135483390548, 8679.793779956506, 11478.287840283378, 8617.14804719567, 8183.775410092815]",29,64.20675413321362,2023-06-28 12:14:32.020233
proj_185,project_id:03,Project 185,110540.60508064559,"[5149.554611759546, 6239.511161269929, 6250.224298985799, 6170.42198733463, 5084.854914439447, 4017.4280908259834, 6146.460125152404, 6532.973848621902, 4816.169805330549, 6695.748949083836, 4459.614637820095, 4527.746926664332, 4394.739646920285, 6360.822341140134, 4052.1195964035696, 4547.144023154185, 4160.943173952795, 4477.042655590216, 4509.964471681914, 4059.9950246419594, 5614.9265738755175, 6801.11497321149, 5985.7339203653955, 6363.316390824093, 5006.638990433041, 5644.712072436307, 6201.958012216848, 5626.682146184699, 6065.014421302171, 6942.715926574666, 6058.020750653535, 5516.148672761145]","[9115.534777253268, 8410.469752757323, 11737.34701905177, 10328.6698714205, 9177.038205834126, 8495.273836405748, 10481.887450212384, 9813.165778221715, 11843.081483593838, 9040.982097983682, 11405.894327200662, 10516.102058658334, 8150.464954664494, 11526.244802375018, 8187.721938696952, 8508.17926542406, 8494.990481366065, 11824.777791223718, 8020.066234806467, 8006.553913895299, 8986.883553507627, 8163.729088987722, 11849.210609907639, 9458.09930068101, 10110.121221569454, 10601.78049434437, 8314.968245098233, 11301.371352019509, 9581.7132466417, 8439.368315803427, 9178.778791230454, 8495.61099551149]",32,20.39523215712651,2023-06-29 12:14:32.007154
proj_24,project_id:03,Project 24,89914.98974032424,"[4720.23839632809, 6852.584858232425, 5090.176961172843, 6248.96073141266, 4788.258579792943, 5349.739575018394, 5642.1424716967695, 5047.727552197369, 4914.94761905706, 4820.92406390382, 4544.5959403266215, 4833.672376289352, 4198.2235721248835, 4130.809812694288, 6116.049518523985, 4028.720893424042, 5741.07061828237, 4809.492451123368, 5379.183151825368, 6620.331823056001, 4983.619336596121, 4043.8369995566973, 5949.250608045041, 4373.182558234855, 5771.442850982956]","[8020.002863042067, 11739.356221319505, 11318.393346442375, 9444.784839833519, 9500.08544495063, 8651.231864237321, 10454.798898757319, 10050.16316965565, 10329.13160194463, 8283.020911426232, 11253.72522617548, 8864.251781107994, 10543.78147281414, 8076.582814452831, 8479.408218097391, 9848.929735194237, 10912.432141373105, 9621.229582005635, 8882.475914107421, 8861.4480367141, 8853.672640263057, 8902.154774752318, 9015.105932722412, 11681.16880710233, 9385.715540552274]",25,24.533038131381403,2023-06-30 12:14:32.003156
proj_657,project_id:03,Project 657,106838.21807329074,"[4531.062309462012, 4273.349579605556, 4862.500267952949, 5977.075735629838, 5631.530469224141, 5082.672374719847, 4119.907060387326, 6757.744403327438, 6703.870894189928, 6011.624246174739, 6994.286873602536, 6423.792983200081, 5579.267379315565, 6818.711569965427, 5673.77316725412, 6828.11190516589, 5414.245712670508, 6601.015688014661, 4095.4742645400675, 5584.582247536129, 4038.250650838601, 6553.670227718745, 4961.584903702028, 5810.333041776967, 6051.632329164049, 5965.301876545983, 4486.005244373573, 5862.658004007547, 5943.535134113536, 4182.355193376653, 4047.4367238117557, 4692.220003230215, 4314.543455628203, 6733.808321228112]","[8509.112428029022, 11753.633549634957, 11470.15289229994, 11291.11213756905, 10972.493951676259, 8297.932418139808, 8988.054419614893, 9456.011173887888, 10636.322415579047, 9358.956254303494, 11970.52727442443, 8805.832804560392, 9360.794669767853, 10124.755553355211, 10062.400124173604, 11916.031978655095, 11563.736901187665, 8307.091446539354, 10775.745250304744, 11648.716268654458, 8237.02359014138, 11646.899240918923, 10604.56011442054, 9738.101034292029, 11248.360215296294, 10940.644068012089, 8438.586757335353, 10383.562016937612, 10490.953433455234, 11422.236428825669, 11075.525726761718, 10353.43089198476, 10257.976334830568, 9641.507039390448]",34,51.76296412233011,2023-06-30 12:14:32.021232
proj_392,project_id:03,Project 392,66132.74304016559,"[4923.648854496107, 5713.189979324004, 4091.535603052771, 6892.783687486095, 5488.679013969341, 4984.8761465512425, 4228.925621198338, 5509.67157465779, 6034.62932634759, 4475.103714145423, 4539.70605251489, 5898.4447324508155, 4772.467934287298, 5547.588484533958, 5408.955971404735, 6374.031809739825, 5469.7799346984375, 5280.251781666012, 6898.509330366676, 6798.161131873154, 5578.7657739420265, 4168.786215639508]","[9901.957179812276, 11895.786191954114, 10862.175834914186, 8944.999715689046, 9344.572307162514, 8626.366815295389, 11512.626153392543, 10716.83235606327, 11744.934571262613, 8892.435332653318, 9130.64162815133, 10057.531743828698, 10510.675268727202, 9274.813802561881, 8137.922076746576, 9241.776330983617, 9898.194731929641, 8583.085307327628, 8708.838006815276, 9417.01169172756, 9658.752556432722, 10505.522843331088]",22,45.901947109337485,2023-07-01 12:14:32.014187
proj_833,project_id:03,Project 833,139430.29431432506,"[4805.679193216072, 6056.651715436402, 4907.249784404911, 4362.252361595503, 6782.77119079345, 6644.498913323392, 4294.674356509153, 6122.459774838756, 4682.340434531326, 6258.843342470005, 5232.100375856061, 4300.6396035071, 5822.594891617833, 4635.6928765580815, 4237.36928996413, 6974.141660495536]","[10388.454331201228, 9639.650714071602, 9131.141360573194, 11396.17698760448, 8578.155363007749, 11504.784565668851, 8299.978161561425, 11079.587128145184, 8609.384019877107, 9074.203014461222, 8683.416866952084, 10340.225229237085, 9620.013839102456, 11648.595318816511, 11721.634336828098, 8328.676381925994]",16,-48.41571682279158,2023-07-05 12:14:32.028235
proj_133,project_id:03,Project 133,144903.45318612445,"[5713.276001348739, 6364.328907675495, 6256.526990780812, 4618.87809966657, 4750.435325697351, 6713.774174540835, 4317.35962716638, 5112.021374069758, 4439.006043672706, 4964.625306818646, 6109.4847515682795, 6039.968396947286, 4143.265969294003, 6218.806196596717]","[9174.001811825523, 11563.02821146158, 9779.430895541416, 8325.88379778817, 10727.473808771882, 10770.724057142445, 11350.104725140693, 10263.638653057658, 10933.114347549914, 8915.872465756282, 8889.57296298285, 9930.493167812798, 8095.501737618096, 9488.476552995893]",14,-56.9054024203329,2023-07-06 12:14:32.005155
proj_266,project_id:03,Project 266,140323.5678100731,"[6697.348732577719, 6496.085988130876, 6765.1510282608415, 6460.28758473929, 5773.323233096897, 4315.356551509835, 5140.441993340384, 4295.660197117825, 4880.072514232787, 4832.363442140033, 5479.9510470816085, 5911.916003558657]","[11219.379372287842, 11513.601828420839, 8618.267728047338, 9856.805516222195, 8235.071222791592, 11458.291667537265, 11889.785780157257, 8881.481906851584, 8348.115089627603, 9123.433608402196, 8055.481752231601, 11438.45411769817]",12,-63.23482072212153,2023-07-06 12:14:32.009155
proj_455,project_id:03,Project 455,82562.01312441092,"[4046.8738036389, 4204.117575396854, 6074.950670258973, 4878.25141439955, 4639.868349702285, 5451.5280649629985, 6580.803895640704, 4451.186348356808, 6805.213934801704, 4617.535203785592, 6005.381432861641, 4573.365507621409, 4479.130615196883, 6305.876164657756, 5542.193449222974, 4269.792920558539, 5694.370092376421, 4529.588203125511]","[10740.417700526128, 10653.431825004895, 8238.640471719955, 10961.782099723316, 8014.4339812603075, 8473.212627176894, 8560.02108875331, 8354.569985807697, 11963.228370574918, 11226.88914941052, 10631.618217940979, 10525.360353772769, 8618.575392947845, 11009.185040934815, 10038.81129090318, 10367.454591743059, 11498.101509892927, 10037.108888812794]",18,5.0880564280812575,2023-07-07 12:14:32.016193
proj_783,project_id:03,Project 783,133685.61134788676,"[5534.59237972334, 5437.196870819438, 6734.6422369530355, 6219.330620603895, 5600.272170176788, 6414.922740116977, 6433.690648212903, 5172.739290862067, 5498.296332696926, 4928.508883170393, 6809.228341550319, 6407.451590854789, 6377.517906203934, 4405.144141476371, 5841.204322748411, 6370.780819470869, 6009.429375237259, 6261.81872368965, 6431.838639184824, 4690.713264665299, 6943.171472031034, 5367.804832041504, 5417.874447267642, 5408.021026900665, 4875.880839899914, 6029.5615330580395, 6267.983148405154, 5187.040026910263, 6457.491289667862, 6117.486028796799, 5633.347933874504, 5057.140274694363, 5319.709359373611, 4004.1951973214145, 6657.444425904495, 4080.644541330086]","[8534.698779653394, 8430.837045694387, 9673.335556246971, 9904.742965903171, 11458.26401477779, 9311.615792285304, 10424.945503971507, 8508.489662830389, 8221.18544689622, 9333.703840449349, 10187.047525365495, 8850.295207785382, 10154.362804772758, 8896.963876928205, 10328.523825245722, 9320.084613946627, 8356.379149536733, 11122.225994043807, 8417.433298032433, 11847.154060079281, 9375.662663445873, 8431.242085530614, 9948.53680290617, 10585.037123714625, 9108.231688265229, 11484.20523855326, 8572.077682904475, 11471.988777291574, 8251.815408405793, 11426.550573467994, 10036.967909514924, 11999.652404471231, 9192.285704877118, 10954.351195478279, 11003.17583141755, 10306.730553307743]",36,9.979438661875605,2023-07-07 12:14:32.025191
proj_570,project_id:03,Project 570,93639.38082719661,"[6210.7830404395945, 4019.07740346539, 4828.779803911657, 5747.216957973478, 6268.261813005349, 4937.729060618325, 6072.648203427969, 4218.209725300615, 4764.68387219969, 4736.171168172859, 5202.0370819892005, 6918.888642532866, 5925.825607413859, 5844.624778943596, 4691.2085303389595, 5921.9563244328965, 4119.704621186868, 5365.68650228853, 4939.957617716317, 6216.548717372061]","[10587.434871433723, 8400.964109513228, 9017.0546983599, 10019.625574403357, 9433.455013016848, 10813.034304250417, 8259.312629421296, 8426.469226078356, 11014.224861226301, 9672.321418824211, 8128.979900898004, 10983.413516703267, 8553.262039771365, 11511.726591832496, 10273.695509681193, 11940.893661552513, 9521.896023059917, 9744.325677831426, 9669.716004769207, 9658.799771178003]",20,-5.29560837792449,2023-07-13 12:14:32.019227
proj_327,project_id:03,Project 327,102185.52039578088,"[5127.62656889984, 4454.457379187448, 5545.687116629561, 5058.924759596128, 4877.603799648692, 6045.216778599432, 4496.945339434861, 6851.293190262239, 4418.791884984309, 4292.7980633678, 4370.87654067605, 6639.135810040501, 6742.3456221630695, 4486.672817772411, 4511.39369114514, 5429.664737846719, 5471.7331065784865, 5637.127096926315, 4674.138688082457, 6771.332817303632, 4963.14500364533, 5795.579461464654, 5609.052663594608, 4867.675612624025, 5396.9191518250145, 6070.950368049818, 6374.7097161154725, 5636.88330458427, 4643.096238152599, 4219.677993954961, 6315.614514891453, 6101.977354270529, 6251.130628733631, 6018.464675000208, 6610.335870501682]","[9797.804639078013, 8471.19156479034, 9491.87169828398, 11837.681652280331, 8166.834761505494, 8008.879348615148, 10945.053966725549, 8316.628694076035, 11212.950278841032, 10244.973857489369, 9382.681742186745, 9829.005750606411, 8273.17003212229, 11000.175011463956, 8393.175041601558, 8775.707872286337, 8743.821916532077, 11793.711453137916, 9554.070045340704, 10526.63012259517, 8487.840167564498, 8978.080420419465, 10713.989221770753, 10681.018643348918, 11162.146215967816, 9700.121263988054, 11136.362593929567, 8077.93424775567, 10059.58744099267, 11929.398995985734, 11810.593559094541, 8668.430514624682, 11326.139040051032, 9038.144727644254, 11288.902554751596]",35,51.72964828126083,2023-07-15 12:14:32.012158
proj_261,project_id:03,Project 261,73134.0795010314,"[6034.491035494539, 5319.2360574122085, 4740.676978458587, 4308.153248936559, 4085.047832283952, 4740.918954730281, 5111.223694253579, 5122.369873373906, 6427.63029007825, 4098.794498372982, 4990.503711210628, 4352.273334645418, 6434.466114204724, 4742.3051446679665, 4413.611888642754, 6872.304476916161, 6783.29727364036, 4238.661388226905, 6082.325235467948, 4268.125909921043, 6088.761494446195, 5286.282893259091, 5411.07558005421, 5905.963758195282, 5065.923665431559, 6540.846810096439, 5991.434639529041, 5388.724954473788, 5341.869087698213, 6864.648380306944, 4163.955839904224, 5311.770014660447, 4463.431356631638, 6931.49390515127]","[9698.739124916634, 11405.021409681496, 10011.732277887904, 11222.832609340676, 9477.725501818853, 11808.417709741592, 8865.042491279153, 8157.99011996266, 10224.130856146914, 9584.17420176946, 8547.55264332212, 9855.016786003953, 11080.363406834029, 10901.850263098455, 11697.168389338658, 11695.049243531397, 11765.1218372447, 11213.958691869237, 11962.608614498318, 9957.828696222123, 9206.159958412309, 8286.282587103658, 8546.837273241505, 9009.548203993481, 8349.442183860288, 11918.66579394218, 9925.882038834767, 8844.82449261786, 8796.295346858491, 11817.919603812723, 11484.558750787919, 9574.44463810484, 10444.616854474956, 8291.630463787798]",34,121.11009647873323,2023-07-17 12:14:32.009155
